"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Maharashtra","Buldana","Shegaon","2019-2020","April","14.3.3","Number of Left Against Medical Advice (LAMA) cases","M14 [Patient Services]","33","NA","0","33"
"Maharashtra","Buldana","Shegaon","2019-2020","April","14.6.7","Emergency - CVA ( Cerebovascular Disease)","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","14.12.4","Outborn - Female","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","15.3.2.a","Female Non ANC HIV - Number Tested","M15 [Laboratory Testing]","93","NA","6","87"
"Maharashtra","Buldana","Shegaon","2019-2020","April","16.4.1","Number of Child Deaths (1 -5 years) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","1.2.7","Number of PW received 4 or more ANC check ups","M1 [Ante Natal Care (ANC)]","198","NA","192","6"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","9.1.16","Child immunisation - Hepatitis-B3","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","9.2.2","Child immunisation (9-11months) - Measles 1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","14.1.8","Outpatient - Dental","M14 [Patient Services]","126","NA","4","122"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","14.3.1.a","Inpatient (Male)- Children<18yrs","M14 [Patient Services]","5","NA","0","5"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","14.5","Patients registered at Emergency Department","M14 [Patient Services]","68","NA","NA","68"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","15.3.4.a","Number of Male STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","16.3.2","Number of Infant Deaths (1 -12 months) due to Diarrhoea","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","8.16","Number of Pregnancy Test Kits (PTK) used","M8 [Family Planning]","132","NA","120","12"
"Maharashtra","Buldana","Buldana","2019-2020","April","1.6.2.e","Number of babies treated for congenital Syphilis","M1 [Ante Natal Care (ANC)]","0","0","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","9.4.2","Child immunisation - Measles 2nd dose (More than 16 months)","M9 [CHILD IMMUNISATION]","0","0","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","9.5.2","Children more than 5 years received DPT5 (2nd Booster)","M9 [CHILD IMMUNISATION]","161","6","147","20"
"Maharashtra","Buldana","Buldana","2019-2020","April","12.1.3.a","Out of registered, Girls received counselling","M12 [Adolscent Health]","0","NA","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","14.1.2","Outpatient - Hypertension","M14 [Patient Services]","180","NA","178","2"
"Maharashtra","Buldana","Buldana","2019-2020","April","14.8.4","Operation minor (No or local anaesthesia)","M14 [Patient Services]","154","NA","154","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","14.8.5","Number of post operative Surgical Site infection","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Buldana","Buldana","2019-2020","April","15.3.3.b","Out of the above, number screened positive","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","16.4.3","Number of Child Deaths (1 -5 years) due to Fever related","M16 [Details of deaths reported with probable causes:]","0","0","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","16.7.11","Number of Adolscent / Adult deaths due to Animal bites and stings","M16 [Details of deaths reported with probable causes:]","0","0","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","9.1.18","Child immunisation - Inactivated Polio Vaccine 2 (IPV 2)","M9 [CHILD IMMUNISATION]","49","NA","49","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","9.3.1","Child immunisation - Measles & Rubella (MR)- 1st Dose","M9 [CHILD IMMUNISATION]","50","NA","0","50"
"Maharashtra","Buldana","Chikhali","2019-2020","April","9.7.3","Number of Immunisation sessions where ASHAs were present","M9 [CHILD IMMUNISATION]","119","NA","119","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.1.10","Child immunisation - OPV1","M9 [CHILD IMMUNISATION]","140","NA","100","40"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","15.3.2.a","Female Non ANC HIV - Number Tested","M15 [Laboratory Testing]","310","NA","180","130"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","16.7.12","Number of Adolscent / Adult deaths due to Known Acute Disease","M16 [Details of deaths reported with probable causes:]","10","NA","10","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","1.5.2","Number of PW tested positive for GDM","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","4.3.2.b","Post Abortion/ MTP Complications Treated","M4 [Pregnancy outcome & details of new-born]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","9.6.3","Number of cases of AEFI - Others","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","11.2.2","Kala Azar Positive Cases","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.2.1","Allopathic- Outpatient attendance","M14 [Patient Services]","7422","NA","5105","2317"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.9.1","Inpatient Deaths - Male","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","16.7.14","Number of Adolscent / Adult deaths due to Causes not known","M16 [Details of deaths reported with probable causes:]","2","NA","2","0"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","1.1.1","Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)","M1 [Ante Natal Care (ANC)]","355","NA","252","103"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","1.6.1.b","Out of above, number of PW found sero positive for syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","2.2.1","Out of total institutional deliveries number of women discharged within 48 hours of delivery","M2 [Deliveries]","1","NA","1","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","8.3","Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD)","M8 [Family Planning]","17","NA","17","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","8.11","Injectable Contraceptive-Antara Program- Fourth or more than fourth","M8 [Family Planning]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.7.3","Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB)","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","1.1","Total number of pregnant women registered for ANC","M1 [Ante Natal Care (ANC)]","190","NA","160","30"
"Maharashtra","Buldana","Lonar","2019-2020","April","1.5.3","Number of PW given insulin out of total tested positive for GDM","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","8.2.1","Number of Laparoscopic sterilizations (excluding post abortion) conducted","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","9.4.5","Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","14.1.2","Outpatient - Hypertension","M14 [Patient Services]","49","NA","34","15"
"Maharashtra","Buldana","Lonar","2019-2020","April","15.3.3.b","Out of the above, number screened positive","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","10.5","Childhood Diseases - Pertussis","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","14.9.1","Inpatient Deaths - Male","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","15.3.4.a","Number of Male STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","15.5.1","Radiology - X-ray","M15 [Laboratory Testing]","93","NA","NA","93"
"Maharashtra","Buldana","Chikhali","2019-2020","April","16.7.8","Number of Adolscent / Adult deaths due to Neurological disease including strokes","M16 [Details of deaths reported with probable causes:]","3","NA","3","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","16.7.13","Number of Adolscent / Adult deaths due to Known Chronic Disease","M16 [Details of deaths reported with probable causes:]","2","NA","2","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","12.1.2.a","Out of registered, Girls received clinical services","M12 [Adolscent Health]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","16.4.3","Number of Child Deaths (1 -5 years) due to Fever related","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","2.2","Number of Institutional Deliveries conducted (Including C-Sections)","M2 [Deliveries]","60","NA","29","31"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","4.1.3","Still Birth","M4 [Pregnancy outcome & details of new-born]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.3.2.b","Inpatient (Female)- Adults","M14 [Patient Services]","322","NA","129","193"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.4.4","Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.6.4","Emergency - Snake Bite","M14 [Patient Services]","1","NA","NA","1"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.17","Stock out rate of essential Drugs","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","8.2.3","Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted","M8 [Family Planning]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","9.5.3","Children more than 10 years received TT10","M9 [CHILD IMMUNISATION]","191","NA","34","157"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","9.8.3","Child immunisation - Vitamin A Dose - 9","M9 [CHILD IMMUNISATION]","214","NA","184","30"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","8.14","Number of Centchroman (weekly) pill strips distributed","M8 [Family Planning]","10","NA","10","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","2.1.1.b","Number of Home Deliveries attended by Non SBA (Trained Birth Attendant(TBA) /Relatives/etc.)","M2 [Deliveries]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","2.2","Number of Institutional Deliveries conducted (Including C-Sections)","M2 [Deliveries]","19","NA","10","9"
"Maharashtra","Buldana","Lonar","2019-2020","April","9.10","Number of children (12-59 months) provided Albendazole","M9 [CHILD IMMUNISATION]","10","NA","10","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","14.14.1","Number of children admitted in NRC","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","2.2.2","Number of newborns received 6 HBNC  visits after Institutional Delivery","M2 [Deliveries]","74","NA","34","40"
"Maharashtra","Buldana","Malkapur","2019-2020","April","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","53","NA","14","39"
"Maharashtra","Buldana","Malkapur","2019-2020","April","9.1.15","Child immunisation - Hepatitis-B2","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","9.1.18","Child immunisation - Inactivated Polio Vaccine 2 (IPV 2)","M9 [CHILD IMMUNISATION]","153","NA","79","74"
"Maharashtra","Buldana","Malkapur","2019-2020","April","11.4.1","Tests Conducted for JE","M11 [NVBDCP]","0","NA","NA","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","14.6.2","Emergency - Burn","M14 [Patient Services]","1","NA","NA","1"
"Maharashtra","Buldana","Malkapur","2019-2020","April","14.18","Blood Units Issued on replacement (Family Donors to be considered as replacement donations)","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Buldana","Malkapur","2019-2020","April","16.7.4","Number of Adolscent / Adult deaths due to Other Fever Related","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","9.6.1","Number of cases of AEFI - Abscess","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","12.1.3.a","Out of registered, Girls received counselling","M12 [Adolscent Health]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","6.3","Number of mothers provided full course of 180 IFA tablets after delivery","M6 [Post Natal Care (PNC)]","48","NA","8","40"
"Maharashtra","Buldana","Malkapur","2019-2020","April","9.1.1","Child immunisation - Vitamin K1 (Birth Dose)","M9 [CHILD IMMUNISATION]","50","NA","10","40"
"Maharashtra","Buldana","Malkapur","2019-2020","April","9.4.6","Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","14.3.2.b","Inpatient (Female)- Adults","M14 [Patient Services]","433","NA","94","339"
"Maharashtra","Buldana","Malkapur","2019-2020","April","14.6.7","Emergency - CVA ( Cerebovascular Disease)","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","15.3.2.a","Female Non ANC HIV - Number Tested","M15 [Laboratory Testing]","115","NA","0","115"
"Maharashtra","Buldana","Malkapur","2019-2020","April","16.7.12","Number of Adolscent / Adult deaths due to Known Acute Disease","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","2.2","Number of Institutional Deliveries conducted (Including C-Sections)","M2 [Deliveries]","58","NA","34","24"
"Maharashtra","Buldana","Mehkar","2019-2020","April","8.17.2","Complications following female sterilization","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","9.1.15","Child immunisation - Hepatitis-B2","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","9.7.2","Immunisation sessions held","M9 [CHILD IMMUNISATION]","157","NA","141","16"
"Maharashtra","Buldana","Mehkar","2019-2020","April","14.7","Number of deaths occurring at Emergency Department","M14 [Patient Services]","1","NA","NA","1"
"Maharashtra","Buldana","Mehkar","2019-2020","April","16.2.3","Infant Deaths up to 4 weeks due to Other causes","M16 [Details of deaths reported with probable causes:]","1","NA","1","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","8.12","Number of Combined Oral Pill cycles distributed","M8 [Family Planning]","285","NA","285","0"
"Maharashtra","Buldana","Motala","2019-2020","April","1.6.1.a","Number of PW tested using POC test for Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","16.7.3","Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB)","M16 [Details of deaths reported with probable causes:]","1","NA","1","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","8.17.1","Complications following male sterilization","M8 [Family Planning]","0","NA","0","NA"
